query_id,query,product_id,title,description,relevance
8,colored gel pens,B08Y8BDM5H,"Colored Gel Ink Pens, 9 colors Retractable Gel Ink Pens with 12 DIY Bookmarks, 9 Pack Morandi Retro Color Drawing Pens, Fine Point, Rolling Ball Gel Pen 0.5mm for office School Stationery Supply","Colored Gel Ink Pens, 9 colors Retractable Gel Ink Pens with 12 DIY Bookmarks, 9 Pack Morandi Salt series Color Drawing Pens 9 Color Gel Pens 9 Color Gel Pens 12 DIY Bookmarks 12 DIY Bookmarks size：17",
8,colored gel pens,B08Y8CMYL7,"Colored Gel Ink Pens, 9 colors Retractable Gel Ink Pens with 12 DIY Bookmarks, 9 Pack Morandi Nordic Color Drawing Pens, Fine Point, Rolling Ball Gel Pen 0.5mm for office School Stationery Supply","Colored Gel Ink Pens, 9 colors Retractable Gel Ink Pens with 12 DIY Bookmarks, 9 Pack Morandi Salt series Color Drawing Pens 9 Color Gel Pens 9 Color Gel Pens 12 DIY Bookmarks 12 DIY Bookmarks size：17",
8,colored gel pens,B08Y8XHC72,"larkpad 48 Unique Colors Gel Pen Set & 3 Coloring Books & 48 Color Replacement Refills for Adult Coloring Books Art Markers,Bonus Black Case(48 Pens & 3 Books & 48 Refills)","Declare and important notifications: This coloring book is free, As IT offered and sourced from 3rd party directly as accessories with free with few limited pieces in this shipping, we WILL not ensure",
8,colored gel pens,B08ZYCFQSP,"Doraking 6 Colors Gel Pen, 0.5mm Retractable Refillable Smooth Writing Comfortable Soft Grip Assorted Color Gel Ink Pens for Drawing Writing Planner Journaling(6 Colors)",Quantity: 6 Tip Type: 0.5mm Ink Color: White/Pink/Purple/Blue/Green/Orange Package Content: Gel Pen*6,
8,colored gel pens,B0912D414Q,Glitter Gel Pens Set- 25 Unique Color Gel Pens with 12 Fineliner Color Pens Set- Colorful Gel Pens For Kids & Adult- Colored Fine Point Drawing Pens Gel Pens For Journaling Note-taking Planner Writing,,
8,colored gel pens,B0917Q9JDK,"Faber-Castell RX Gel Color Pen Box of 10 (0.7mm, Pink) Ergonomic Pen, Vibrant Colors, Conical Tip, Fade & Waterproof, Quick Dry Ink Pen for Drawing, Sketching & Notes Taking",Searching for a gel pen with vibrant colors for mind-mapping or better note writings? Look no further as Faber-Castell RX Gel Color will be the one that suits all your needs! RX Gel Color is a chic re,
8,colored gel pens,B092R938JW,"NA 10 Pack Colorful Cute Pens for Girls, 0.38mm Color Journal Writing Pen, Colored Gel Pens Fine Point for Kids Children Students Teens Office Supplies",,
8,colored gel pens,B093ZH72G8,"Colored Gel Pens 10 Assorted Colors Gel Ink Pens Extra Fine Point (0.5mm), Writing Drawing Journal Planner Make Notes for Adult, Students, Kids Gifts (Macarons Color) (Classic)","Brighten your writing with Our set of 10 assorted Macarons Color Gel Ink Pens! Extra Fine Point Pens boast ultra-thin 0.5mm tips, which is smooth and continuous in ink. The quick-drying ink is immedia",
8,colored gel pens,B093ZJ9K45,"Colored Gel Pens 10 Assorted Colors Gel Ink Pens Extra Fine Point (0.5mm), Writing Drawing Journal Planner Make Notes for Adult, Students, Kids Gifts (Macarons Color) (Light)","Brighten your writing with Our set of 10 assorted Macarons Color Gel Ink Pens! Extra Fine Point Pens boast ultra-thin 0.5mm tips, which is smooth and continuous in ink. The quick-drying ink is immedia",
8,colored gel pens,B093ZKBTD1,"12 Colored Gel Pens Set with Diamond Head, Cute Gel Colorful Pen 0.5 mm Extra-Fine Point Pens Perfect for for Kids Girls Children Students Teens Gifts (Candy)","Fast drying - Fast drying does not overflow ink, a few seconds after no stains, water is not dip. Suitable for school, office and home use. Anti-fade - Excellent gel ink quality to prevent your files ",
8,colored gel pens,B094ZJJF9K,"12 Pack Cute Color Pens for Women, Milky Cow Colored Gel Pens, 0.5 mm Extra-Fine Point Pens for Coloring Books, Drawing, Doodling, Scrapbooks, Perfect Gifts for Kids Girls Children Teens (Milky)","Unique Muti Colors Cute Gel Pen 12 cute and fashion vintage tone color inks are ideal for writing,coloring,doodling and journals. Long Writing Life The visible and big volume ink can support long writ",
8,colored gel pens,B09519X2CD,"VaOlA ART Colored Gel Pens - Sets of 24, 36 and 48 Gel Pens","Color gel pens and’ spirograph pens - will make your dream come reality! Got these bright colors, you'll appreciate gel pen of high-quality ink of various types - pastel pens, metallic pens, neon pens",
8,colored gel pens,B0964SJF6N,"Sikao 100 Unique Colors Gel Pens for Adult Coloring Book Markers No Bleed, Colored Gel Pens Bulk, Colorful Gel Pen Set Assorted Gel Ink Metallic Pastel Rainbow Neon Sparkly Glitter Gel Pens for Kids",,2
8,colored gel pens,B096NWTYYT,"DTRWFNM 12 Pack Colorful Gel Pens 6 in 1 Colored Gel Ink with Color Changing, Gift Idea for girls, Kids Drawing Doodling Journaling Scrapbooks (12)",MAKE YOUR WRITINGS FRUITFUL Make your art dazzle and experience the unique color changing design as you create. This cute fantastic set will add a vibrant dash of color and bling to any masterpiece. F,
8,colored gel pens,B096P6CCNW,"DTRWFNM 10 Assorted Color Retractable Gel, 0.5mm Fine Point Quick Dry Ink Pens, Unique Macaron Color Pen For Journaling, Drawing, Doodling, and Notetaking (Macaron), 5 Count (Pack of 2)","10 ASSORTED COLORS Our colors are vibrant, and they don’t bleed! Create a range of different color effects when you use our colored fine point pens to draw, trace watercolors, or add a pop of color to",
8,colored gel pens,B09CN71GR6,"Fhyhej premium 3 Colors Gel Pen Set,White Gold Silver Gel Ink Pens With 0.8mm, and 1.0mm Refills for Manga,Sketching,Illustration, Pack of 6","Product Description ：1.You can have it: 3 Colors 0.8mm fine point gel ink pens set. Package includes 2 white gel pens, 2 gold gel pens, 2 silver gel pens, 0.8mm gel pen white refills*2, 1.0mm gel pen ",
8,colored gel pens,B09F72VMDS,"KINGART Metallic Gel Pens 20-Color 2.5MM Ink Cartridge Soft-Grip Pens Set 50% More Ink Colored Gel Pens for Adult Coloring Book, Drawing, Doodling, Scrapbook, Journaling, Sparkle, Gift for Kids",KINGART® STUDIO soft grip gel pens are perfect for aspiring enthusiasts and beginners looking to enjoy new levels of creativity. 20 Vibrant Gel Pens that are Packed with metallic shades. A fantastic a,
8,colored gel pens,B09F8XJM2N,Artle Gel Pens - 60 Colors,,
8,colored gel pens,B09FJ2GY4X,2022 Wall Calendar - Monthly Farmhouse Style - 11 Inch - With Colorful Gel Pens Set (Farm Fresh),"These 2022 Illustrations wall calendars are ready to be hung in kitchens, offices, over countertops, and more. This set come complete with a set of 8 colorful gel pens to organize your calendar at a q",
8,colored gel pens,B09FJ3561L,2022 Wall Calendar - Monthly Farmhouse Style - 11 Inch - With Colorful Gel Pens Set (Thankful Grateful Blessed),"These 2022 Illustrations wall calendars are ready to be hung in kitchens, offices, over countertops, and more. This set come complete with a set of 8 colorful gel pens to organize your calendar at a q",
8,colored gel pens,B09FJ3VCC5,2022 Wall Calendar - Monthly Farmhouse Style - 11 Inch - With Colorful Gel Pens Set (Enjoy The Little Things),"These 2022 Illustrations wall calendars are ready to be hung in kitchens, offices, over countertops, and more. This set come complete with a set of 8 colorful gel pens to organize your calendar at a q",
8,colored gel pens,B09JB44XX8,"Crayola Colored Gel Pens for Kids and Adult Coloring, Washable Pens Medium Point, 14 Count","Create vibrant art and notes with Take Note! Washable Gel Pens from Crayola. Each colorful gel pen lays down smooth and streak-free with a cool click of these ergonomic, cushioned-gripped pens. Create",
8,colored gel pens,B09NQWD56Z,"Artle Gel Pens - 30 Colors, Metallic, Neon, Pastel, Glitter, and Glitter Neon Colors, Writing, Drawing, and Coloring Pens for All Ages, Great for any Kid or Adult Coloring Book and Other Art Projects",,
8,colored gel pens,B09R464TDX,Vanstek 26 Colors Erasable Gel Pens+ 26 Colors Erasable Gel Pens Refills,Vanstek 26 Colors Erasable Gel Pens+ Erasable Gel Pens refills,
8,colored gel pens,B09VPF5VJF,Haerbao 24 Pcs Cute Milk Cow Pen Set Diamond Gel Pen Candy Color Milky Cow Pens Gel Ink Pens for Children Student and Office School Supplies Gifts,"You will receive 24 diamond colored gel pens in 12 different colors, two of each color to suit your different needs Cow Colored Gel Ink Pens: there are cow print gel ink pens in 12 colors (green, red,",
8,colored gel pens,B09W99MP7D,"YYaaloa 30 Colors Cute Pens Colorful Gel Ink Pen Set Multi Colored Pens Fine Point Ink Pens For School Office Art Supplies Journaling, Drawing, Craft Doodling, and Notetaking (30 Assorted colors)","30 COLORS PENS For Journaling, Writing, Note Taking, Planner Coloring. Perfect for Art Office and School Supplies",
8,colored gel pens,B09WN81ZZK,"Zayvor 12 Color Erasable Colored Gel Pens Rollerball Pens, 3 Refillable Pen, Eraseablenpens Rolling Ball Pens Eraser Pen Multicolor Black, Fine Point 0.7mm, Drawing Pens Writing Pen With Eraser","You’ll receive: 12 erasable gel pens color as shown in image 3 refills ( black, red, blue) Fancy wonderful gift  An ideal gel pens gift for family, friends, children, and students on birthdays, back t",
8,colored gel pens,B09X2D5TSS,Scentos Sugar Rush Colored Gel Pens for Kids - Candy Scented Pens - Medium Point Gel Pens for Coloring - For Ages 4 and Up - 12 Count (Pom),,
8,colored gel pens,B09YWRMG9F,"120 Color Artist Gel Pen Set includes 28 Glitter Gel Pens 12 Metallic, 11 Pastel, 9 Neon, plus 60 Matching Color Refills, More Ink Largest Art Neon Pen for Adults Coloring Books Craft Doodling Drawing",,
8,colored gel pens,B0B24RTHY4,TGIF 8-in-1 Multicolor Gel Pens Metallic colors Gel Pens for Kids Coloring Pens Spiral Art graph Pen Artist Gel Pen Sparkle Pen for Kids Arts Pen (Multicolor-metallic colors),,
8,colored gel pens,B0B2WNPHGZ,"sunacme Fruity Scented Gel Ink Pens, 12 Assorted Colorful Gel Pens for Kids Drawing, Writing, Coloring at School & Home","Why choose us? This gel pens ensure an effortless, colorful writing experience with the super-smooth quick drying ink, and provide relatively good ink flow. It has 12 different colors for you to use. ",
8,colored gel pens,B0B627WQF3,"Loddie Doddie Colored Gel Pens for Note Taking, Ballpoint Ink Gel Pens with 1mm Tip, 24-Pack Colored Pens in 6 Neon, Metallic, Glitter, Pastel Colors",,
8,colored gel pens,B0B6YLSFGJ,"NiArt 24-Color Gel Pens with 0.5mm Fine Point, Premium Ball Point Markers for Journaling, Note-Taking, Drawing, Coloring and Crafting – 25% More Ink, Perfect for Office, School and Stationery Needs",NiArt Colored Gel Pens 24 Colors Ink 0.5mm Fine Point Premium Ball Point Pen Markers with 25% More Ink for Bullet Journaling Note Taking Writing Drawing Coloring Crafts Office School Stationery Supply,
8,colored gel pens,B0B7G6BNBT,6PCS Retro Color Quick-Drying Hand Account Pen Student Marker Colored Press Gel Pen Colorful Pens Colored Pens Gel Ink Pen Ballpoint Pen For Bullet Journaling Note Taking Writing Drawing Coloring,,
8,colored gel pens,B0B8DT2W3V,"Playkidz Gel Pens 100 Pack, Fine Point Colored Pens Great for Adult Coloring Book, Glitter neon & Pastel Colors Pack, Journaling, Crafting, Doodling, Drawing Fun (100)",,
8,colored gel pens,B0B8HNJ13P,"Gel Pen, Coloring Gel Pens for Kid Adult Coloring Books, 24 Colors Gel Art Markers Fine Point Pen with 24 Refills for School Office Art Suppliers",,
8,colored gel pens,B0BC9JZ4DR,6pcs Gel Ink Pens Quick Dry Ink Pens Fine Point Smooth Writing Pens Rotary Neutral Pen Rollerball Pens 0.5mm Black Ink Rolling Ball Gel Pens Smooth Writing Aesthetic Pens For Home School Office,Product Information Name: 6PCS Retro Color Quick-Drying Colored Gel Ink Pens Material: High-density PC material Ink Color: 6 Color Writing Nib: Gel pen 0.5mm Quantity:6PCS Retro Color Quick-Drying Han,
8,colored gel pens,B0BDK6N1TW,12 Pcs Colored Gel Ink Pens Cute Cat Bear Pen Kawaii Animal Pen 0.5mm Cartoon Pen Office School Supplies for Girls Women (Cat Shaped),12 Pcs Colored Gel Ink Pens Cute Cat Bear Pen Kawaii Animal Pen 0.5mm Cartoon Pen Office School Supplies for Girls Women,
8,colored gel pens,B0BDP9G6GN,"6 Pastel Highlighter and 5 Colorful Gel Pens - No Bleed Highlighters, Neutral Highlighters, Smudge Proof Ball Point Gel Pens, Bible Highlighters and Pens No Bleed Perfect for Highlighting",,
8,colored gel pens,B0BFFRJ965,"BIC Gel-ocity Quick Dry Fashion Gel Pens (RGLCGAP8-AST), Medium 0.7mm, Assorted Colors, Retractable Gel Pens with Comfortable Full Grip, 8-Count Pack","Enjoy a colorful writing experience with the super-smooth ink of BIC Gel-ocity Quick Dry Fashion Gel Pens. These BIC gelocity 0.7 medium point gel pens leave clear, vivid lines and minimize smearing a",
8,colored gel pens,B0BG8QC2HL,"Dacono Gel Ink Pens, Colored Gel Pen 12 Color Set, Jelly Ink Pens 1.0mm Bold Gel Ink Pens Coloring Markers DIY Fluorescent Painting Pen",,
8,colored gel pens,B0BHL7QJTP,Lopenle 12PCS Peacock Feather Pens 12 Colors Multicolor Gel Pens Diamond Tip Pens Gel Ink Pens Fine Colorful Gel Ink Pens For School Office Kids Bithday Christmas Party,,
8,colored gel pens,B0BL3KNY2X,"Comix Retractable Gel Pens, Assorted Colors, 0.6mm Medium Point Gel ink Pens,6 Count",,
8,colored gel pens,B0BL3L1M6W,"Comix Retractable Gel Pens, Assorted Colors, 0.6mm Medium Point Gel ink Pens,5 Count",,
8,colored gel pens,B0BQ29FHR9,"Dyvicl Highlight Color Pen 0.5 mm Extra Fine Point Pens Gel Ink Pens for Black Paper Drawing, Sketching, Illustration, Adult Coloring, Journaling, Set of 12",,
8,colored gel pens,B0BWHL8VSB,"Ddaowanx Colored Gel Pens, 6 Colors Retractable Gel Ink Pens, Pastel Retractable Pretty Journaling Pens, Medium Point 0.7 mm Gift Pens,Cute Highlighters School Supplies Aesthetic Pens",,
8,colored gel pens,B0BWJS279J,"EooUooIP Glitter Gel Pens,Gel Ink Pens,Colored Ink Pens,Color Gel Pens Fine Point,16 Pieces Retractable Rolling Ball Pens Quick-Drying Ink 0.5 MM Gel Pens for Colouring Books Doodling Drawing",,
8,colored gel pens,B0BX85J497,"BIC Gel-ocity Stic Assorted Colors Gel Pen Set, Medium Point (0.7mm), 14-Count Pack, Colorful Pens for Journaling and Lists (RGSMP14-AST)","Experience vivid colors and smooth writing with BIC Gel-ocity Gel Stic Assorted Color Gel Pens. These 0.7mm medium point gel pens are perfect for everyday writing at work, school or home and have easy",
8,colored gel pens,B0BYS1XG8L,"BIC Gel-ocity Quick Dry Ocean Themed Gel Pens, Medium Point (0.7mm), 16-Count Gel Pen Set, Colored Gel Pens for Note Taking and Journaling, Colors May Vary","Experience vivid colors and smooth writing with BIC Gel-ocity Quick Dry Ocean Themed Gel Pens. These 0.7mm medium point gel pens are perfect for everyday writing at work, school or home and have easy-",
8,colored gel pens,B0C2CJC4MX,"Colored Gel Pens, Lineon 20 Colors Retractable Gel Ink Pens with Grip, Medium Point(0.7mm) Smooth Writing Pens Perfect for Adults and Kids Journal Notebook Planner, Writing in Office and School",,
8,colored gel pens,B0C34D233W,"Cooapen Cute Pens Galaxy Colored Gel Ink Pens Set for Bullet Journaling Writing Planner Note Taking, 0.5 mm Fine Point Colorful Gel Ink Pens, 10 Count","Specification Pens' pattern: 10 different starry patterns. Ink color: multicolor ink. Pen length: 6.2 in / 15.8cm 10 colored gel pens, ideal for school, office and home use, perfect pen stationery gif",
8,colored gel pens,B0C3VRNWCS,"Tainehs Colored Gel Pens,0.5mm Fine Point,Pastel Ink,Quick-Dry,Smooth Writing,Retractable Design,Cute Office and Journaling School Supplies,Gifting to Kids and Friend- 6 PCS(Morandi)","Tainehs Colored Gel Pens,0.5mm Fine Point,Superior Quality Pastel Ink,Quick-Dry,Smooth Writing,Retractable Design,Cute Office and Journaling School Supplies,Gifting to Kids and Friend- 6 PCS(Morandi)",
